Component_ID,Lot_ID,True_Class,Anomaly_Score,IF_Prediction,Predicted_Anomaly
C45-019,L45,NORMAL,-0.10787086429454235,1,0
C40-049,L40,NORMAL,-0.08949112410226118,1,0
C31-068,L31,NORMAL,-0.08513023229241068,1,0
C41-037,L41,NORMAL,-0.11338623386421381,1,0
C26-018,L26,NORMAL,-0.10927240031046737,1,0
C10-026,L10,LATENT_DEFECT,0.020481430130359524,-1,1
C11-035,L11,NORMAL,-0.10275490461638165,1,0
C21-055,L21,NORMAL,-0.10292166165167893,1,0
C41-048,L41,NORMAL,-0.11709665005653208,1,0
C44-016,L44,NORMAL,-0.1243891511937168,1,0
C31-067,L31,NORMAL,-0.11509258653637144,1,0
C29-071,L29,NORMAL,-0.09871492306465701,1,0
C05-033,L05,LATENT_DEFECT,0.005551649203891729,-1,1
C04-007,L04,NORMAL,-0.07861849334517729,1,0
C46-006,L46,NORMAL,-0.09935263628108176,1,0
C10-022,L10,NORMAL,-0.11712783778193686,1,0
C28-091,L28,NORMAL,-0.1049183599204821,1,0
C46-003,L46,NORMAL,-0.09820159441665283,1,0
C38-085,L38,NORMAL,-0.10241629218826148,1,0
C22-094,L22,NORMAL,-0.08212539896765936,1,0
C29-017,L29,NORMAL,-0.08839404434198178,1,0
C25-069,L25,NORMAL,-0.11431398769614842,1,0
C11-057,L11,LATENT_DEFECT,0.03820160848434495,-1,1
C38-091,L38,NORMAL,-0.09934537091862311,1,0
C32-046,L32,NORMAL,-0.11961915803339962,1,0
C46-061,L46,NORMAL,-0.10014028018408433,1,0
C46-025,L46,NORMAL,-0.10243870413909012,1,0
C50-048,L50,NORMAL,-0.10224418249388995,1,0
C11-071,L11,NORMAL,-0.07324422338171788,1,0
C08-053,L08,NORMAL,-0.05689011130668559,1,0
C04-092,L04,LATENT_DEFECT,0.03578693347055839,-1,1
C39-088,L39,NORMAL,-0.09168909207859882,1,0
C46-026,L46,NORMAL,-0.11732021423215505,1,0
C22-071,L22,NORMAL,-0.12092445775391741,1,0
C38-009,L38,NORMAL,-0.08669441314890147,1,0
C24-086,L24,NORMAL,-0.11265385147208618,1,0
C39-043,L39,NORMAL,-0.04803167340059411,1,0
C43-047,L43,NORMAL,-0.10673595400142077,1,0
C30-083,L30,NORMAL,-0.08391403468701047,1,0
C32-021,L32,NORMAL,-0.13010125219333935,1,0
C30-090,L30,NORMAL,-0.11477965497417547,1,0
C39-082,L39,NORMAL,-0.08488512086997518,1,0
C27-092,L27,NORMAL,-0.09619476963227386,1,0
C33-005,L33,NORMAL,-0.1048161030661115,1,0
C16-098,L16,NORMAL,-0.09299829587644726,1,0
C44-018,L44,NORMAL,-0.13182441856580623,1,0
C08-049,L08,LATENT_DEFECT,0.034166450658565606,-1,1
C33-003,L33,NORMAL,-0.09775197027780602,1,0
C50-057,L50,LATENT_DEFECT,0.049413760599222534,-1,1
C43-030,L43,NORMAL,-0.12149069750216435,1,0
C40-039,L40,NORMAL,-0.11319770707013649,1,0
C22-038,L22,NORMAL,-0.0948076062471439,1,0
C35-047,L35,NORMAL,-0.11192019755643051,1,0
C42-019,L42,NORMAL,-0.06472212524144144,1,0
C31-089,L31,LATENT_DEFECT,0.014373062716722451,-1,1
C48-008,L48,NORMAL,-0.10778752101250205,1,0
C47-091,L47,LATENT_DEFECT,0.016944554529679468,-1,1
C29-012,L29,NORMAL,-0.08279135691507111,1,0
C25-040,L25,NORMAL,-0.07372551118844523,1,0
C43-098,L43,NORMAL,-0.11572470273135305,1,0
C10-054,L10,NORMAL,-0.11491411838642701,1,0
C19-014,L19,NORMAL,-0.09895853835801105,1,0
C38-060,L38,NORMAL,-0.13497670611608886,1,0
C22-100,L22,NORMAL,-0.07075913059145794,1,0
C31-025,L31,NORMAL,-0.09607731665504426,1,0
C24-075,L24,NORMAL,-0.11886176225845557,1,0
C35-088,L35,NORMAL,-0.12662546172918415,1,0
C04-038,L04,NORMAL,-0.047030117834772456,1,0
C19-075,L19,NORMAL,-0.1104523291650521,1,0
C47-035,L47,OBVIOUS_FAILURE,0.15241596261889978,-1,1
C19-084,L19,NORMAL,-0.10466422598270314,1,0
C24-050,L24,NORMAL,-0.11060466709967848,1,0
C38-054,L38,NORMAL,-0.11028815887464788,1,0
C26-019,L26,NORMAL,-0.10065342864392296,1,0
C24-085,L24,NORMAL,-0.1163823937480587,1,0
C27-061,L27,NORMAL,-0.04257937834402148,1,0
C04-040,L04,NORMAL,-0.10710006346276074,1,0
C26-087,L26,NORMAL,-0.06846625972047837,1,0
C35-043,L35,NORMAL,-0.11376087189049838,1,0
C05-070,L05,NORMAL,-0.07384415350531504,1,0
C25-056,L25,NORMAL,-0.12385106926141648,1,0
C17-038,L17,NORMAL,-0.12125342946495676,1,0
C39-007,L39,OBVIOUS_FAILURE,0.27599055442318365,-1,1
C46-050,L46,NORMAL,-0.10689182344337439,1,0
C28-073,L28,NORMAL,-0.10983194286661785,1,0
C27-065,L27,NORMAL,-0.1089755604830267,1,0
C38-011,L38,NORMAL,-0.12331250816763112,1,0
C16-035,L16,NORMAL,-0.13203444738597125,1,0
C45-091,L45,NORMAL,-0.11758461939673848,1,0
C38-021,L38,NORMAL,-0.09389121408114387,1,0
C28-041,L28,NORMAL,-0.12703963364645643,1,0
C24-091,L24,NORMAL,-0.0886983123667554,1,0
C42-026,L42,LATENT_DEFECT,0.012505388234952064,-1,1
C25-081,L25,NORMAL,-0.08695920463686035,1,0
C31-034,L31,LATENT_DEFECT,-0.0341276372484709,1,0
C11-080,L11,NORMAL,-0.1017241635812689,1,0
C08-029,L08,NORMAL,-0.05484474939164746,1,0
C33-055,L33,NORMAL,-0.0956569776260685,1,0
C32-031,L32,NORMAL,-0.11509805568831177,1,0
C18-093,L18,NORMAL,-0.13672502396999997,1,0
C22-044,L22,NORMAL,-0.11098731626290681,1,0
C17-081,L17,NORMAL,-0.10398765668790028,1,0
C40-026,L40,NORMAL,-0.11259945783905068,1,0
C33-090,L33,NORMAL,-0.10634425443527928,1,0
C05-060,L05,NORMAL,-0.058963833132909926,1,0
C04-003,L04,NORMAL,-0.06759375895758701,1,0
C18-050,L18,OBVIOUS_FAILURE,0.18118215542738791,-1,1
C33-009,L33,NORMAL,-0.12328311973192868,1,0
C27-097,L27,NORMAL,-0.13424645210788644,1,0
C29-077,L29,OBVIOUS_FAILURE,0.13276769312454118,-1,1
C31-014,L31,NORMAL,-0.11161131644293287,1,0
C21-044,L21,NORMAL,-0.09199495441925504,1,0
C27-045,L27,NORMAL,-0.1402347022137459,1,0
C40-006,L40,NORMAL,-0.12919216306709747,1,0
C04-054,L04,NORMAL,-0.06914152958823261,1,0
C48-073,L48,NORMAL,-0.1206844643671589,1,0
C31-012,L31,NORMAL,-0.07242000292549877,1,0
C50-042,L50,LATENT_DEFECT,0.040013866749812665,-1,1
C18-025,L18,NORMAL,-0.08812747950405175,1,0
C46-033,L46,NORMAL,-0.1127664408049126,1,0
C25-090,L25,NORMAL,-0.11063920607708999,1,0
C45-026,L45,OBVIOUS_FAILURE,0.20876380706183895,-1,1
C35-072,L35,NORMAL,-0.11206071082484026,1,0
C28-008,L28,NORMAL,-0.08268886569397804,1,0
C27-095,L27,NORMAL,-0.1281657038953607,1,0
C17-072,L17,OBVIOUS_FAILURE,0.20210686097822061,-1,1
C30-069,L30,NORMAL,-0.10761843049588227,1,0
C21-086,L21,NORMAL,-0.06023596701655248,1,0
C40-044,L40,NORMAL,-0.11080977695796773,1,0
C25-026,L25,NORMAL,-0.10264115565305076,1,0
C26-064,L26,NORMAL,-0.11272862193597194,1,0
C18-007,L18,OBVIOUS_FAILURE,0.17140357744303303,-1,1
C46-015,L46,LATENT_DEFECT,-0.009593646929403232,1,0
C33-079,L33,NORMAL,-0.12022474042762876,1,0
C40-002,L40,NORMAL,-0.09237446881612255,1,0
C50-039,L50,NORMAL,-0.11384536461951511,1,0
C19-064,L19,NORMAL,-0.11645352342543536,1,0
C08-099,L08,NORMAL,-0.04901115212771612,1,0
C47-080,L47,OBVIOUS_FAILURE,0.18831087376876077,-1,1
C17-005,L17,NORMAL,-0.11482140934639878,1,0
C10-032,L10,NORMAL,-0.12496959011238429,1,0
C06-093,L06,NORMAL,-0.10521697559607623,1,0
C48-004,L48,NORMAL,-0.11897011018394194,1,0
C05-046,L05,NORMAL,-0.09228196638622216,1,0
C32-034,L32,NORMAL,-0.09201609340443073,1,0
C39-072,L39,NORMAL,-0.08474139912216822,1,0
C22-066,L22,NORMAL,-0.08542688534386528,1,0
C32-051,L32,NORMAL,-0.13152338808602737,1,0
C41-088,L41,NORMAL,-0.09266783770596554,1,0
C08-040,L08,NORMAL,-0.08516511204496519,1,0
C33-022,L33,NORMAL,-0.09096012136140014,1,0
C06-066,L06,NORMAL,-0.0876123688397864,1,0
C45-089,L45,NORMAL,-0.08086392729006264,1,0
C29-072,L29,NORMAL,-0.07995464103579175,1,0
C06-072,L06,LATENT_DEFECT,0.011623553933784891,-1,1
C16-097,L16,NORMAL,-0.12237947484652878,1,0
C50-068,L50,NORMAL,-0.08113633618856858,1,0
C06-045,L06,NORMAL,-0.084780703343108,1,0
C47-084,L47,NORMAL,-0.04724539918803722,1,0
C10-077,L10,NORMAL,-0.112749811901171,1,0
C32-033,L32,NORMAL,-0.09468440132617911,1,0
C47-017,L47,NORMAL,-0.10441534421484622,1,0
C46-018,L46,NORMAL,-0.0695556355623354,1,0
C18-014,L18,NORMAL,-0.13630211452804258,1,0
C31-015,L31,NORMAL,-0.06665705925725035,1,0
C44-057,L44,NORMAL,-0.126307379547147,1,0
C50-087,L50,NORMAL,-0.09704346867012775,1,0
C30-005,L30,NORMAL,-0.1123914436774025,1,0
C40-041,L40,NORMAL,-0.09375861786021683,1,0
C06-051,L06,NORMAL,-0.1103218632736308,1,0
C11-046,L11,NORMAL,-0.08291001092317724,1,0
C17-039,L17,NORMAL,-0.09649102991593078,1,0
C08-011,L08,NORMAL,-0.08872005878512307,1,0
C22-032,L22,NORMAL,-0.10673927551341672,1,0
C26-050,L26,NORMAL,-0.08099493607917158,1,0
C48-093,L48,NORMAL,-0.0918959985185463,1,0
C04-016,L04,NORMAL,-0.08116628763617162,1,0
C45-073,L45,NORMAL,-0.09015446037894909,1,0
C39-067,L39,NORMAL,-0.09592098126444515,1,0
C43-020,L43,NORMAL,-0.11185678561330531,1,0
C08-064,L08,NORMAL,-0.05398825804448981,1,0
C05-083,L05,NORMAL,-0.08325279598083335,1,0
C22-095,L22,NORMAL,-0.061523212885024825,1,0
C41-052,L41,NORMAL,-0.12123555160089827,1,0
C22-022,L22,NORMAL,-0.047799740723601214,1,0
C22-083,L22,NORMAL,-0.108716249888471,1,0
C40-076,L40,NORMAL,-0.1046376964916289,1,0
C16-015,L16,NORMAL,-0.13688977843194572,1,0
C26-067,L26,NORMAL,-0.10991868865189536,1,0
C10-002,L10,NORMAL,-0.11851185942882664,1,0
C19-035,L19,NORMAL,-0.10481413636052356,1,0
C38-023,L38,NORMAL,-0.10543764953278634,1,0
C38-017,L38,LATENT_DEFECT,0.0026862149187407702,-1,1
C17-027,L17,NORMAL,-0.12548186693117547,1,0
C18-027,L18,NORMAL,-0.1341913527926174,1,0
C27-022,L27,NORMAL,-0.11949811223969281,1,0
C05-037,L05,NORMAL,-0.04045496677697519,1,0
C16-029,L16,NORMAL,-0.1251969338480753,1,0
C08-035,L08,NORMAL,-0.05971866785709412,1,0
C08-091,L08,NORMAL,-0.06547525925332187,1,0
C41-097,L41,NORMAL,-0.08946917133791688,1,0
C30-018,L30,NORMAL,-0.09531562491641105,1,0
C46-049,L46,NORMAL,-0.10516987107157505,1,0
C17-011,L17,NORMAL,-0.10342849505993612,1,0
C21-040,L21,NORMAL,-0.07763493265967886,1,0
C46-094,L46,NORMAL,-0.10204580190567225,1,0
C45-028,L45,NORMAL,-0.11429396446557616,1,0
C27-062,L27,NORMAL,-0.13759955890132392,1,0
C47-018,L47,NORMAL,-0.09592195108704149,1,0
C44-036,L44,NORMAL,-0.12256002064606092,1,0
C22-013,L22,NORMAL,-0.08307506568559708,1,0
C24-024,L24,NORMAL,-0.09814439152382343,1,0
C38-045,L38,NORMAL,-0.1216817846312665,1,0
C27-009,L27,NORMAL,-0.11708932815756784,1,0
C29-051,L29,NORMAL,-0.07420446962891897,1,0
C48-082,L48,NORMAL,-0.10031249083780669,1,0
C08-039,L08,NORMAL,-0.08116031755059017,1,0
C06-016,L06,NORMAL,-0.07352517275514664,1,0
C25-042,L25,NORMAL,-0.08144447129838717,1,0
C44-030,L44,NORMAL,-0.13705928193668487,1,0
C47-075,L47,NORMAL,-0.10072390473536658,1,0
C35-074,L35,NORMAL,-0.07977220893577291,1,0
C48-068,L48,NORMAL,-0.10728471235647186,1,0
C38-075,L38,NORMAL,-0.08977394883020218,1,0
C05-002,L05,NORMAL,-0.10927603645175765,1,0
C40-020,L40,NORMAL,-0.12042652973051204,1,0
C05-072,L05,LATENT_DEFECT,0.033654138167973136,-1,1
C05-008,L05,NORMAL,-0.09429730615944248,1,0
C39-065,L39,NORMAL,-0.11262656353751943,1,0
C50-084,L50,NORMAL,-0.06195303286877418,1,0
C40-078,L40,LATENT_DEFECT,-0.0041135832138725625,1,0
C38-048,L38,NORMAL,-0.12179079046000757,1,0
C41-060,L41,NORMAL,-0.12473255235632508,1,0
C45-007,L45,NORMAL,-0.064285402074713,1,0
C38-055,L38,NORMAL,-0.11170255677798785,1,0
C41-035,L41,LATENT_DEFECT,0.001432011065710559,-1,1
C42-029,L42,NORMAL,-0.020468863549025607,1,0
C47-029,L47,NORMAL,-0.10829838687826543,1,0
C21-041,L21,NORMAL,-0.08357213612956182,1,0
C33-021,L33,NORMAL,-0.09509984517227749,1,0
C27-025,L27,NORMAL,-0.13185054460359397,1,0
C44-086,L44,NORMAL,-0.10983034362536392,1,0
C10-082,L10,NORMAL,-0.1221898572092765,1,0
C39-099,L39,LATENT_DEFECT,0.03783705363281442,-1,1
C40-095,L40,NORMAL,-0.12337433452981922,1,0
C29-063,L29,NORMAL,-0.10496412858616483,1,0
C43-055,L43,NORMAL,-0.12317502429811217,1,0
C44-063,L44,NORMAL,-0.10806857675048248,1,0
C39-030,L39,NORMAL,-0.10199993745570352,1,0
C38-100,L38,NORMAL,-0.1253818795975245,1,0
C10-006,L10,NORMAL,-0.1199983352341949,1,0
C17-058,L17,LATENT_DEFECT,0.043635206197797594,-1,1
C41-020,L41,NORMAL,-0.1051393731698117,1,0
C04-098,L04,NORMAL,-0.09843287486427177,1,0
C25-034,L25,OBVIOUS_FAILURE,0.1720803448666952,-1,1
C42-084,L42,NORMAL,-0.081988736918993,1,0
C47-034,L47,LATENT_DEFECT,0.05593749519985969,-1,1
C38-010,L38,NORMAL,-0.11064738764541843,1,0
C32-059,L32,NORMAL,-0.1382958531013468,1,0
C39-069,L39,NORMAL,-0.07519441504278906,1,0
C05-049,L05,OBVIOUS_FAILURE,0.1788436285765288,-1,1
C04-029,L04,NORMAL,-0.09162000707787599,1,0
C39-002,L39,OBVIOUS_FAILURE,0.22699002947153946,-1,1
C38-013,L38,NORMAL,-0.14282243944420742,1,0
C16-093,L16,NORMAL,-0.1407811429872352,1,0
C25-087,L25,NORMAL,-0.11063854607812562,1,0
C30-046,L30,NORMAL,-0.13156696869151274,1,0
C39-005,L39,LATENT_DEFECT,0.07321876821110507,-1,1
C27-100,L27,NORMAL,-0.1404735994535049,1,0
C17-002,L17,OBVIOUS_FAILURE,0.21551918088981914,-1,1
C29-009,L29,NORMAL,-0.09859354724541808,1,0
C10-055,L10,NORMAL,-0.12711815727474352,1,0
C32-041,L32,NORMAL,-0.12695180885983604,1,0
C45-072,L45,NORMAL,-0.10537037908132418,1,0
C16-010,L16,LATENT_DEFECT,-0.02929575296372766,1,0
C05-068,L05,NORMAL,-0.09723689054864143,1,0
C17-031,L17,NORMAL,-0.1242166016047968,1,0
C40-029,L40,NORMAL,-0.13191807622349927,1,0
C46-034,L46,NORMAL,-0.10265021475461289,1,0
C38-030,L38,LATENT_DEFECT,-0.04049208668972387,1,0
C28-023,L28,NORMAL,-0.12907237760416046,1,0
C11-088,L11,NORMAL,-0.09937903715725632,1,0
C26-002,L26,NORMAL,-0.0990320172737893,1,0
C29-001,L29,LATENT_DEFECT,0.04673061086995267,-1,1
C46-090,L46,NORMAL,-0.07001662235046563,1,0
C42-060,L42,NORMAL,-0.09357074305039087,1,0
C25-080,L25,NORMAL,-0.09409246512280484,1,0
C32-090,L32,NORMAL,-0.12149952666709762,1,0
C33-076,L33,NORMAL,-0.11206382629863976,1,0
C40-032,L40,NORMAL,-0.11728768139739504,1,0
C35-057,L35,NORMAL,-0.11879306751183755,1,0
C43-041,L43,NORMAL,-0.11547121902119534,1,0
C10-042,L10,NORMAL,-0.11111198262666794,1,0
C32-052,L32,NORMAL,-0.13222264934769412,1,0
C25-002,L25,NORMAL,-0.10820416810038769,1,0
C44-061,L44,NORMAL,-0.12389608179014583,1,0
C25-005,L25,NORMAL,-0.09948736066540959,1,0
C06-037,L06,LATENT_DEFECT,0.04575332217751327,-1,1
C11-021,L11,NORMAL,-0.12435417874276322,1,0
C17-036,L17,NORMAL,-0.08256325072847703,1,0
C45-097,L45,NORMAL,-0.10494101744661327,1,0
C33-007,L33,NORMAL,-0.11085949399843437,1,0
C11-093,L11,NORMAL,-0.10210599314112834,1,0
C25-004,L25,NORMAL,-0.09743319890754815,1,0
C25-088,L25,NORMAL,-0.09955321452547128,1,0
C35-082,L35,NORMAL,-0.10346606956364945,1,0
C41-006,L41,NORMAL,-0.0995919836444682,1,0
C47-056,L47,NORMAL,-0.1142029620123593,1,0
C19-005,L19,NORMAL,-0.12681251325448306,1,0
C44-066,L44,NORMAL,-0.12193528540353715,1,0
C24-080,L24,NORMAL,-0.11402134279602022,1,0
C46-041,L46,LATENT_DEFECT,0.006572774459002062,-1,1
C48-058,L48,NORMAL,-0.10926811089163391,1,0
C42-082,L42,NORMAL,-0.08108476558685684,1,0
C46-063,L46,NORMAL,-0.11055435170169242,1,0
C44-025,L44,NORMAL,-0.13609182215965393,1,0
C17-007,L17,NORMAL,-0.10417201386979741,1,0
C45-082,L45,NORMAL,-0.10305570082791199,1,0
C17-046,L17,NORMAL,-0.09393410152958881,1,0
C31-040,L31,OBVIOUS_FAILURE,0.2200721062897395,-1,1
C38-005,L38,NORMAL,-0.1257572712082723,1,0
C11-014,L11,NORMAL,-0.06364166566045593,1,0
C04-082,L04,NORMAL,-0.06751175739102128,1,0
C25-009,L25,NORMAL,-0.1283395796747514,1,0
C44-004,L44,NORMAL,-0.1266229174560622,1,0
C19-015,L19,NORMAL,-0.1304065992662815,1,0
C47-023,L47,NORMAL,-0.09706075125394859,1,0
C47-007,L47,NORMAL,-0.11603133676833766,1,0
C17-075,L17,NORMAL,-0.11235598036632105,1,0
C08-030,L08,NORMAL,-0.08881561922864623,1,0
C32-055,L32,NORMAL,-0.12986521980509974,1,0
C32-002,L32,LATENT_DEFECT,0.011757530211393585,-1,1
C19-044,L19,NORMAL,-0.1246308956541532,1,0
C18-023,L18,NORMAL,-0.13227380822234258,1,0
C19-010,L19,NORMAL,-0.08655313738321663,1,0
C05-082,L05,NORMAL,-0.06872366633597671,1,0
C05-065,L05,NORMAL,-0.08923109286142922,1,0
C27-024,L27,NORMAL,-0.12770216182432692,1,0
C10-052,L10,NORMAL,-0.12933307390758386,1,0
C25-012,L25,NORMAL,-0.02670458377411017,1,0
C22-012,L22,NORMAL,-0.0730604213230614,1,0
C44-001,L44,NORMAL,-0.11428724026425219,1,0
C24-088,L24,OBVIOUS_FAILURE,0.19506943019001477,-1,1
C08-028,L08,NORMAL,-0.08816017315216851,1,0
C29-091,L29,NORMAL,-0.105351924010462,1,0
C45-099,L45,NORMAL,-0.11339605887206838,1,0
C32-008,L32,NORMAL,-0.1264572494071209,1,0
C30-059,L30,NORMAL,-0.12694214273844978,1,0
C08-013,L08,NORMAL,-0.07471059954677067,1,0
C18-033,L18,NORMAL,-0.12954463542839356,1,0
C24-002,L24,NORMAL,-0.10811936890842627,1,0
C48-010,L48,LATENT_DEFECT,-0.02627939664932194,1,0
C38-004,L38,NORMAL,-0.08861819288480266,1,0
C33-035,L33,NORMAL,-0.10594754383581662,1,0
C35-010,L35,NORMAL,-0.10740198436715431,1,0
C43-099,L43,NORMAL,-0.11735726188423656,1,0
C26-082,L26,LATENT_DEFECT,0.02568758507928559,-1,1
C17-078,L17,NORMAL,-0.11905040009098422,1,0
C17-100,L17,NORMAL,-0.10084944020009023,1,0
C04-055,L04,NORMAL,-0.07397578439257879,1,0
C31-021,L31,NORMAL,-0.13255643349073754,1,0
C45-015,L45,OBVIOUS_FAILURE,0.20583576529326297,-1,1
C46-017,L46,NORMAL,-0.05070379099626482,1,0
C29-002,L29,NORMAL,-0.08622832603549313,1,0
C33-062,L33,NORMAL,-0.10295148899592477,1,0
C47-077,L47,NORMAL,-0.0849628832997188,1,0
C19-088,L19,NORMAL,-0.10349750502239141,1,0
C40-023,L40,NORMAL,-0.11514928840569844,1,0
C25-095,L25,NORMAL,-0.07704712881465259,1,0
C17-069,L17,OBVIOUS_FAILURE,0.16218666575253282,-1,1
C45-096,L45,LATENT_DEFECT,0.039892632061565125,-1,1
C06-086,L06,NORMAL,-0.08365640865067808,1,0
C45-079,L45,NORMAL,-0.09389797478661593,1,0
C10-029,L10,NORMAL,-0.10825931405968686,1,0
C32-080,L32,NORMAL,-0.11887171312147105,1,0
C17-023,L17,NORMAL,-0.09866539448881623,1,0
C19-052,L19,NORMAL,-0.09424609792266575,1,0
C35-063,L35,NORMAL,-0.10841425412061356,1,0
C19-090,L19,NORMAL,-0.11237652885746402,1,0
C47-060,L47,NORMAL,-0.11154985551027374,1,0
C38-076,L38,NORMAL,-0.11117801371546854,1,0
C08-027,L08,NORMAL,-0.0725630388567311,1,0
C25-084,L25,NORMAL,-0.03694388492729184,1,0
C29-025,L29,LATENT_DEFECT,0.06607071342783155,-1,1
C21-087,L21,OBVIOUS_FAILURE,0.20885893882017825,-1,1
C08-042,L08,NORMAL,-0.07017090041319474,1,0
C05-048,L05,NORMAL,-0.08714556154316938,1,0
C42-028,L42,NORMAL,-0.05854272294551971,1,0
C22-008,L22,NORMAL,-0.11699879334540347,1,0
C18-049,L18,NORMAL,-0.1210010299612509,1,0
C19-067,L19,NORMAL,-0.09142653911256537,1,0
C43-069,L43,NORMAL,-0.08742713002367197,1,0
C35-004,L35,NORMAL,-0.10390374233225308,1,0
C16-062,L16,NORMAL,-0.1320959818225912,1,0
C21-003,L21,NORMAL,-0.1212860131479428,1,0
C48-033,L48,NORMAL,-0.11821187318531862,1,0
C45-029,L45,NORMAL,-0.11871352862913281,1,0
C42-033,L42,NORMAL,-0.09495903294161179,1,0
C45-098,L45,NORMAL,-0.10687870202254268,1,0
C30-080,L30,NORMAL,-0.12262894528457302,1,0
C47-088,L47,OBVIOUS_FAILURE,0.20376335647317778,-1,1
C24-004,L24,NORMAL,-0.11385440978068284,1,0
C31-091,L31,NORMAL,-0.12245335085564918,1,0
C04-025,L04,NORMAL,-0.08871374059167059,1,0
C47-081,L47,NORMAL,-0.08648633527942085,1,0
C38-073,L38,NORMAL,-0.1196708551526035,1,0
C50-077,L50,NORMAL,-0.10880549804187212,1,0
C41-087,L41,NORMAL,-0.1327568164765327,1,0
C18-076,L18,NORMAL,-0.09494859287238583,1,0
C46-044,L46,NORMAL,-0.06034563494669237,1,0
C19-039,L19,NORMAL,-0.11746762761398066,1,0
C44-019,L44,NORMAL,-0.1313370718496646,1,0
C50-066,L50,NORMAL,-0.09538312998613313,1,0
C08-086,L08,NORMAL,-0.08239444176586208,1,0
C47-093,L47,OBVIOUS_FAILURE,0.2048288913569587,-1,1
C47-012,L47,NORMAL,-0.09258359838562313,1,0
C40-072,L40,NORMAL,-0.14345890724451354,1,0
C35-092,L35,NORMAL,-0.1031755557160765,1,0
C43-062,L43,NORMAL,-0.1279913199782443,1,0
C19-037,L19,NORMAL,-0.11930932343195672,1,0
C45-009,L45,LATENT_DEFECT,-0.006586411638669243,1,0
C38-061,L38,NORMAL,-0.12483349568694685,1,0
C50-012,L50,LATENT_DEFECT,0.05409412648270451,-1,1
C25-033,L25,NORMAL,-0.11048195825191937,1,0
C31-035,L31,NORMAL,-0.10632688781943311,1,0
C19-036,L19,NORMAL,-0.12872777598462581,1,0
C11-067,L11,NORMAL,-0.10860212868040126,1,0
C30-055,L30,NORMAL,-0.10136842376397387,1,0
C50-038,L50,NORMAL,-0.09764940787105209,1,0
C28-046,L28,NORMAL,-0.12368543288172901,1,0
C39-084,L39,NORMAL,-0.07696176088072948,1,0
C29-093,L29,NORMAL,-0.09126957386289092,1,0
C26-031,L26,NORMAL,-0.08154307486633816,1,0
C42-009,L42,NORMAL,-0.11117198050126953,1,0
C21-014,L21,NORMAL,-0.08394038385689429,1,0
C31-029,L31,NORMAL,-0.11859049335227206,1,0
C41-032,L41,NORMAL,-0.12353664668178055,1,0
C05-027,L05,NORMAL,-0.08645180491466964,1,0
C47-027,L47,NORMAL,-0.09069729348470656,1,0
C25-048,L25,NORMAL,-0.10156950116364771,1,0
C08-056,L08,NORMAL,-0.09118556638297237,1,0
C18-028,L18,NORMAL,-0.12103207509938296,1,0
C28-040,L28,LATENT_DEFECT,-0.021875163439694534,1,0
C19-085,L19,NORMAL,-0.13116505641469528,1,0
C33-089,L33,NORMAL,-0.08847299396737202,1,0
C44-073,L44,OBVIOUS_FAILURE,0.1287459520687113,-1,1
C08-063,L08,NORMAL,-0.06938469473877146,1,0
C38-050,L38,NORMAL,-0.1287024458293744,1,0
C08-046,L08,NORMAL,-0.061321417000981926,1,0
C39-012,L39,NORMAL,-0.09987577442373696,1,0
C44-064,L44,LATENT_DEFECT,0.014465362924862335,-1,1
C17-012,L17,NORMAL,-0.0639336879720484,1,0
C39-015,L39,NORMAL,-0.12307008843301126,1,0
C04-011,L04,NORMAL,-0.09928660628870672,1,0
C43-014,L43,NORMAL,-0.11371113291717966,1,0
C33-017,L33,NORMAL,-0.11555331203405572,1,0
C30-035,L30,NORMAL,-0.11645464333403982,1,0
C17-094,L17,NORMAL,-0.10720250360616829,1,0
C47-028,L47,NORMAL,-0.11028874722242621,1,0
C04-095,L04,NORMAL,-0.0987399149843129,1,0
C05-030,L05,NORMAL,-0.045669371827901706,1,0
C38-072,L38,NORMAL,-0.12193744422963754,1,0
C41-019,L41,NORMAL,-0.11660222029099387,1,0
C48-090,L48,NORMAL,-0.09329132678231744,1,0
C35-064,L35,NORMAL,-0.09353373722353331,1,0
C31-001,L31,NORMAL,-0.09503433539023598,1,0
C40-063,L40,NORMAL,-0.09413497245510766,1,0
C42-090,L42,NORMAL,-0.024349370620821764,1,0
C31-033,L31,NORMAL,-0.11755170546921645,1,0
C40-015,L40,NORMAL,-0.1305153939592431,1,0
C30-066,L30,NORMAL,-0.12663171246596688,1,0
C28-059,L28,NORMAL,-0.12239025812860116,1,0
C11-017,L11,LATENT_DEFECT,0.05891139241857635,-1,1
C30-058,L30,OBVIOUS_FAILURE,0.22050152616927776,-1,1
C35-044,L35,NORMAL,-0.10243688910577325,1,0
C24-078,L24,NORMAL,-0.1054878580449638,1,0
C48-075,L48,NORMAL,-0.10448637933929772,1,0
C19-051,L19,NORMAL,-0.1284593079643958,1,0
C22-021,L22,NORMAL,-0.1273114387385701,1,0
C35-005,L35,NORMAL,-0.11113336733995677,1,0
C10-020,L10,NORMAL,-0.12974292910505275,1,0
C19-023,L19,NORMAL,-0.08513975269398871,1,0
C40-075,L40,NORMAL,-0.12347814175249139,1,0
C10-078,L10,LATENT_DEFECT,-0.030185413469153433,1,0
C32-036,L32,NORMAL,-0.1308833559071867,1,0
